userId	geneSymbol	geneName	entrezgene	gLink
Cip4	Cip4	Cdc42-interacting protein 4	38534	https://www.ncbi.nlm.nih.gov/gene/?term=38534
CG11357	CG11357	NA	38561	https://www.ncbi.nlm.nih.gov/gene/?term=38561
Src64B	Src64B	Src oncogene at 64B	48973	https://www.ncbi.nlm.nih.gov/gene/?term=48973
Dhc64C	Dhc64C	Dynein heavy chain 64C	38580	https://www.ncbi.nlm.nih.gov/gene/?term=38580
Uev1A	Uev1A	Ubiquitin-conjugating enzyme variant 1A	38613	https://www.ncbi.nlm.nih.gov/gene/?term=38613
bc10	bc10	bc10	38628	https://www.ncbi.nlm.nih.gov/gene/?term=38628
l(3)psg2	l(3)psg2	lethal (3) persistent salivary gland 2	38630	https://www.ncbi.nlm.nih.gov/gene/?term=38630
CG10576	CG10576	NA	38645	https://www.ncbi.nlm.nih.gov/gene/?term=38645
scny	scny	scrawny	38648	https://www.ncbi.nlm.nih.gov/gene/?term=38648
Bre1	Bre1	Bre1	38652	https://www.ncbi.nlm.nih.gov/gene/?term=38652
mad2	mad2	mad2	38656	https://www.ncbi.nlm.nih.gov/gene/?term=38656
CG5568	CG5568	NA	38658	https://www.ncbi.nlm.nih.gov/gene/?term=38658
Rcc1	Rcc1	Regulator of chromosome condensation 1	38669	https://www.ncbi.nlm.nih.gov/gene/?term=38669
CG10289	CG10289	NA	38714	https://www.ncbi.nlm.nih.gov/gene/?term=38714
D19A	D19A	D19A	38718	https://www.ncbi.nlm.nih.gov/gene/?term=38718
zpg	zpg	zero population growth	251414	https://www.ncbi.nlm.nih.gov/gene/?term=251414
dikar	dikar	dikar	38747	https://www.ncbi.nlm.nih.gov/gene/?term=38747
velo	velo	veloren	38748	https://www.ncbi.nlm.nih.gov/gene/?term=38748
CG10103	CG10103	NA	38750	https://www.ncbi.nlm.nih.gov/gene/?term=38750
sgl	sgl	sugarless	38760	https://www.ncbi.nlm.nih.gov/gene/?term=38760
Galphai	Galphai	G protein alpha i subunit	38765	https://www.ncbi.nlm.nih.gov/gene/?term=38765
RpL18	RpL18	Ribosomal protein L18	38794	https://www.ncbi.nlm.nih.gov/gene/?term=38794
Cdc27	Cdc27	Cell division cycle 27	38798	https://www.ncbi.nlm.nih.gov/gene/?term=38798
CG8602	CG8602	NA	38808	https://www.ncbi.nlm.nih.gov/gene/?term=38808
eco	eco	Establishment of cohesion	38812	https://www.ncbi.nlm.nih.gov/gene/?term=38812
lark	lark	lark	38811	https://www.ncbi.nlm.nih.gov/gene/?term=38811
qm	qm	quemao	38816	https://www.ncbi.nlm.nih.gov/gene/?term=38816
CTCF	CTCF	CTCF	38817	https://www.ncbi.nlm.nih.gov/gene/?term=38817
akirin	akirin	akirin	38821	https://www.ncbi.nlm.nih.gov/gene/?term=38821
smid	smid	smallminded	38824	https://www.ncbi.nlm.nih.gov/gene/?term=38824
CG7546	CG7546	NA	38844	https://www.ncbi.nlm.nih.gov/gene/?term=38844
CG7492	CG7492	NA	38859	https://www.ncbi.nlm.nih.gov/gene/?term=38859
CG12262	CG12262	NA	38864	https://www.ncbi.nlm.nih.gov/gene/?term=38864
CG32365	CG32365	NA	38876	https://www.ncbi.nlm.nih.gov/gene/?term=38876
Srp9	Srp9	Signal recognition particle protein 9	38883	https://www.ncbi.nlm.nih.gov/gene/?term=38883
HP4	HP4	Heterochromatin protein 4	38887	https://www.ncbi.nlm.nih.gov/gene/?term=38887
nmo	nmo	nemo	38890	https://www.ncbi.nlm.nih.gov/gene/?term=38890
msk	msk	moleskin	44747	https://www.ncbi.nlm.nih.gov/gene/?term=44747
Uba2	Uba2	Ubiquitin activating enzyme 2	44496	https://www.ncbi.nlm.nih.gov/gene/?term=44496
RecQ4	RecQ4	RecQ4 helicase	53438	https://www.ncbi.nlm.nih.gov/gene/?term=53438
BI-1	BI-1	Bax Inhibitor-1	38936	https://www.ncbi.nlm.nih.gov/gene/?term=38936
CG7185	CG7185	NA	38937	https://www.ncbi.nlm.nih.gov/gene/?term=38937
CG7182	CG7182	NA	38944	https://www.ncbi.nlm.nih.gov/gene/?term=38944
Idh	Idh	Isocitrate dehydrogenase	44291	https://www.ncbi.nlm.nih.gov/gene/?term=44291
mtrm	mtrm	matrimony	38958	https://www.ncbi.nlm.nih.gov/gene/?term=38958
Cbl	Cbl	Cbl proto-oncogene	38961	https://www.ncbi.nlm.nih.gov/gene/?term=38961
Unr	Unr	Upstream of N-ras	38963	https://www.ncbi.nlm.nih.gov/gene/?term=38963
Gug	Gug	Grunge	46156	https://www.ncbi.nlm.nih.gov/gene/?term=46156
foi	foi	fear-of-intimacy	38976	https://www.ncbi.nlm.nih.gov/gene/?term=38976
Cdc6	Cdc6	Cdc6	38989	https://www.ncbi.nlm.nih.gov/gene/?term=38989
Cp18	Cp18	Chorion protein 18	38998	https://www.ncbi.nlm.nih.gov/gene/?term=38998
Mcm7	Mcm7	Minichromosome maintenance 7	39014	https://www.ncbi.nlm.nih.gov/gene/?term=39014
mRpL12	mRpL12	mitochondrial ribosomal protein L12	44326	https://www.ncbi.nlm.nih.gov/gene/?term=44326
smg	smg	smaug	39034	https://www.ncbi.nlm.nih.gov/gene/?term=39034
CG5194	CG5194	NA	39037	https://www.ncbi.nlm.nih.gov/gene/?term=39037
CG4911	CG4911	NA	39043	https://www.ncbi.nlm.nih.gov/gene/?term=39043
CG4452	CG4452	NA	39069	https://www.ncbi.nlm.nih.gov/gene/?term=39069
Hsp26	Hsp26	Heat shock protein 26	39075	https://www.ncbi.nlm.nih.gov/gene/?term=39075
Hsp27	Hsp27	Heat shock protein 27	39078	https://www.ncbi.nlm.nih.gov/gene/?term=39078
CG4080	CG4080	NA	39079	https://www.ncbi.nlm.nih.gov/gene/?term=39079
RpS17	RpS17	Ribosomal protein S17	39088	https://www.ncbi.nlm.nih.gov/gene/?term=39088
Nf-YA	Nf-YA	Nuclear factor Y-box A	39091	https://www.ncbi.nlm.nih.gov/gene/?term=39091
phol	phol	pleiohomeotic like	39095	https://www.ncbi.nlm.nih.gov/gene/?term=39095
CG44838	CG44838	NA	39099	https://www.ncbi.nlm.nih.gov/gene/?term=39099
Uch-L5	Uch-L5	Ubiquitin carboxy-terminal hydrolase L5	39102	https://www.ncbi.nlm.nih.gov/gene/?term=39102
Jarid2	Jarid2	Jumonji, AT rich interactive domain 2	39103	https://www.ncbi.nlm.nih.gov/gene/?term=39103
alphaTub67C	alphaTub67C	alpha-Tubulin at 67C	39130	https://www.ncbi.nlm.nih.gov/gene/?term=39130
CG16711	CG16711	NA	39135	https://www.ncbi.nlm.nih.gov/gene/?term=39135
SH3PX1	SH3PX1	SH3 and PX domain containing 1	39136	https://www.ncbi.nlm.nih.gov/gene/?term=39136
Naa60	Naa60	N(alpha)-acetyltransferase 60	39142	https://www.ncbi.nlm.nih.gov/gene/?term=39142
CG8177	CG8177	NA	39147	https://www.ncbi.nlm.nih.gov/gene/?term=39147
I-2	I-2	Inhibitor-2	39156	https://www.ncbi.nlm.nih.gov/gene/?term=39156
RasGAP1	RasGAP1	Ras GTPase activating protein 1	39158	https://www.ncbi.nlm.nih.gov/gene/?term=39158
CG10809	CG10809	NA	39159	https://www.ncbi.nlm.nih.gov/gene/?term=39159
CG8108	CG8108	NA	39161	https://www.ncbi.nlm.nih.gov/gene/?term=39161
CalpB	CalpB	Calpain-B	39165	https://www.ncbi.nlm.nih.gov/gene/?term=39165
nudE	nudE	nudE	39169	https://www.ncbi.nlm.nih.gov/gene/?term=39169
simj	simj	simjang	39212	https://www.ncbi.nlm.nih.gov/gene/?term=39212
CG11811	CG11811	NA	39213	https://www.ncbi.nlm.nih.gov/gene/?term=39213
CG6418	CG6418	NA	39218	https://www.ncbi.nlm.nih.gov/gene/?term=39218
Aps	Aps	Aps	39226	https://www.ncbi.nlm.nih.gov/gene/?term=39226
JIL-1	JIL-1	JIL-1 kinase	39241	https://www.ncbi.nlm.nih.gov/gene/?term=39241
GlcAT-P	GlcAT-P	GlcAT-P	39262	https://www.ncbi.nlm.nih.gov/gene/?term=39262
scyl	scyl	scylla	39270	https://www.ncbi.nlm.nih.gov/gene/?term=39270
chrb	chrb	charybde	39284	https://www.ncbi.nlm.nih.gov/gene/?term=39284
CG6084	CG6084	NA	39304	https://www.ncbi.nlm.nih.gov/gene/?term=39304
TfIIEalpha	TfIIEalpha	Transcription factor IIEalpha	39313	https://www.ncbi.nlm.nih.gov/gene/?term=39313
Klp68D	Klp68D	Kinesin-like protein at 68D	39332	https://www.ncbi.nlm.nih.gov/gene/?term=39332
CycA	CycA	Cyclin A	39340	https://www.ncbi.nlm.nih.gov/gene/?term=39340
viaf	viaf	viral IAP-associated factor	39364	https://www.ncbi.nlm.nih.gov/gene/?term=39364
Pop2	Pop2	Pop2	39366	https://www.ncbi.nlm.nih.gov/gene/?term=39366
ssp	ssp	sunspot	39375	https://www.ncbi.nlm.nih.gov/gene/?term=39375
RhoGAP68F	RhoGAP68F	Rho GTPase activating protein at 68F	39385	https://www.ncbi.nlm.nih.gov/gene/?term=39385
thoc6	thoc6	thoc6	39394	https://www.ncbi.nlm.nih.gov/gene/?term=39394
CG4300	CG4300	NA	39403	https://www.ncbi.nlm.nih.gov/gene/?term=39403
CG32103	CG32103	NA	39415	https://www.ncbi.nlm.nih.gov/gene/?term=39415
ArfGAP1	ArfGAP1	ADP-ribosylation factor GTPase activating protein 1	39417	https://www.ncbi.nlm.nih.gov/gene/?term=39417
vih	vih	vihar	44118	https://www.ncbi.nlm.nih.gov/gene/?term=44118
sti	sti	sticky	39429	https://www.ncbi.nlm.nih.gov/gene/?term=39429
tral	tral	trailer hitch	39430	https://www.ncbi.nlm.nih.gov/gene/?term=39430
SmD1	SmD1	Small ribonucleoprotein particle protein SmD1	44668	https://www.ncbi.nlm.nih.gov/gene/?term=44668
Ptp69D	Ptp69D	Protein tyrosine phosphatase 69D	39443	https://www.ncbi.nlm.nih.gov/gene/?term=39443
Klc	Klc	Kinesin light chain	39445	https://www.ncbi.nlm.nih.gov/gene/?term=39445
Atg1	Atg1	Autophagy-related 1	39454	https://www.ncbi.nlm.nih.gov/gene/?term=39454
CG42709	CG42709	NA	39453	https://www.ncbi.nlm.nih.gov/gene/?term=39453
Sap130	Sap130	Sin3A-associated protein 130	39455	https://www.ncbi.nlm.nih.gov/gene/?term=39455
CG10960	CG10960	NA	39458	https://www.ncbi.nlm.nih.gov/gene/?term=39458
MICAL-like	MICAL-like	MICAL-like	39475	https://www.ncbi.nlm.nih.gov/gene/?term=39475
CG11267	CG11267	NA	39476	https://www.ncbi.nlm.nih.gov/gene/?term=39476
SRm160	SRm160	SRm160	39483	https://www.ncbi.nlm.nih.gov/gene/?term=39483
RpS4	RpS4	Ribosomal protein S4	39484	https://www.ncbi.nlm.nih.gov/gene/?term=39484
Syx13	Syx13	Syntaxin 13	39485	https://www.ncbi.nlm.nih.gov/gene/?term=39485
flr	flr	flare	39505	https://www.ncbi.nlm.nih.gov/gene/?term=39505
Abp1	Abp1	Actin binding protein 1	39520	https://www.ncbi.nlm.nih.gov/gene/?term=39520
Tgi	Tgi	Tondu-domain-containing Growth Inhibitor	39521	https://www.ncbi.nlm.nih.gov/gene/?term=39521
Spt20	Spt20	Spt20	39522	https://www.ncbi.nlm.nih.gov/gene/?term=39522
Liprin-beta	Liprin-beta	Liprin-beta	39524	https://www.ncbi.nlm.nih.gov/gene/?term=39524
26-29-p	26-29-p	26-29kD-proteinase	39547	https://www.ncbi.nlm.nih.gov/gene/?term=39547
CG17361	CG17361	NA	39548	https://www.ncbi.nlm.nih.gov/gene/?term=39548
upSET	upSET	upSET	39551	https://www.ncbi.nlm.nih.gov/gene/?term=39551
endos	endos	endosulfine	39554	https://www.ncbi.nlm.nih.gov/gene/?term=39554
Hsc70Cb	Hsc70Cb	Hsc70Cb	39557	https://www.ncbi.nlm.nih.gov/gene/?term=39557
mop	mop	myopic	39610	https://www.ncbi.nlm.nih.gov/gene/?term=39610
bmm	bmm	brummer	39611	https://www.ncbi.nlm.nih.gov/gene/?term=39611
Tdrd3	Tdrd3	Tudor domain containing 3	39612	https://www.ncbi.nlm.nih.gov/gene/?term=39612
CG9425	CG9425	NA	39613	https://www.ncbi.nlm.nih.gov/gene/?term=39613
gnu	gnu	giant nuclei	39615	https://www.ncbi.nlm.nih.gov/gene/?term=39615
Prosbeta2	Prosbeta2	Proteasome beta2 subunit	39628	https://www.ncbi.nlm.nih.gov/gene/?term=39628
CG12316	CG12316	NA	39650	https://www.ncbi.nlm.nih.gov/gene/?term=39650
Pdi	Pdi	Protein disulfide isomerase	39651	https://www.ncbi.nlm.nih.gov/gene/?term=39651
Pex3	Pex3	Peroxin 3	39652	https://www.ncbi.nlm.nih.gov/gene/?term=39652
Msh6	Msh6	Msh6	39654	https://www.ncbi.nlm.nih.gov/gene/?term=39654
CG7857	CG7857	NA	39671	https://www.ncbi.nlm.nih.gov/gene/?term=39671
CG7656	CG7656	NA	39691	https://www.ncbi.nlm.nih.gov/gene/?term=39691
RhoGAP71E	RhoGAP71E	Rho GTPase activating protein at 71E	39693	https://www.ncbi.nlm.nih.gov/gene/?term=39693
CG7650	CG7650	NA	39694	https://www.ncbi.nlm.nih.gov/gene/?term=39694
CG7372	CG7372	NA	39697	https://www.ncbi.nlm.nih.gov/gene/?term=39697
CG15715	CG15715	NA	39726	https://www.ncbi.nlm.nih.gov/gene/?term=39726
brm	brm	brahma	39744	https://www.ncbi.nlm.nih.gov/gene/?term=39744
Hip14	Hip14	Huntingtin-interacting protein 14	39747	https://www.ncbi.nlm.nih.gov/gene/?term=39747
Mbs	Mbs	Myosin binding subunit	49070	https://www.ncbi.nlm.nih.gov/gene/?term=49070
Taf4	Taf4	TBP-associated factor 4	39765	https://www.ncbi.nlm.nih.gov/gene/?term=39765
roq	roq	roquin	39818	https://www.ncbi.nlm.nih.gov/gene/?term=39818
RAF2	RAF2	RING-associated factor 2	39821	https://www.ncbi.nlm.nih.gov/gene/?term=39821
fax	fax	failed axon connections	39826	https://www.ncbi.nlm.nih.gov/gene/?term=39826
Rpn12	Rpn12	Regulatory particle non-ATPase 12	39845	https://www.ncbi.nlm.nih.gov/gene/?term=39845
l(3)73Ah	l(3)73Ah	lethal (3) 73Ah	48903	https://www.ncbi.nlm.nih.gov/gene/?term=48903
Abl	Abl	Abl tyrosine kinase	45821	https://www.ncbi.nlm.nih.gov/gene/?term=45821
Dab	Dab	Disabled	39866	https://www.ncbi.nlm.nih.gov/gene/?term=39866
CG9705	CG9705	NA	39875	https://www.ncbi.nlm.nih.gov/gene/?term=39875
nudC	nudC	nudC	39879	https://www.ncbi.nlm.nih.gov/gene/?term=39879
CG9951	CG9951	NA	39888	https://www.ncbi.nlm.nih.gov/gene/?term=39888
CG3764	CG3764	NA	39902	https://www.ncbi.nlm.nih.gov/gene/?term=39902
CG6664	CG6664	NA	39903	https://www.ncbi.nlm.nih.gov/gene/?term=39903
CG7730	CG7730	NA	39908	https://www.ncbi.nlm.nih.gov/gene/?term=39908
CG6479	CG6479	NA	39930	https://www.ncbi.nlm.nih.gov/gene/?term=39930
blot	blot	bloated tubules	39939	https://www.ncbi.nlm.nih.gov/gene/?term=39939
CG32176	CG32176	NA	39944	https://www.ncbi.nlm.nih.gov/gene/?term=39944
U4-U6-60K	U4-U6-60K	U4-U6 small nuclear riboprotein factor 60K	39955	https://www.ncbi.nlm.nih.gov/gene/?term=39955
Edc3	Edc3	Enhancer of decapping 3	39957	https://www.ncbi.nlm.nih.gov/gene/?term=39957
Nedd4	Nedd4	Nedd4	39958	https://www.ncbi.nlm.nih.gov/gene/?term=39958
CycT	CycT	Cyclin T	39961	https://www.ncbi.nlm.nih.gov/gene/?term=39961
Pep	Pep	Protein on ecdysone puffs	45961	https://www.ncbi.nlm.nih.gov/gene/?term=45961
Ndfip	Ndfip	Nedd4 family interacting protein	326197	https://www.ncbi.nlm.nih.gov/gene/?term=326197
Crtc	Crtc	CREB-regulated transcription coactivator	39970	https://www.ncbi.nlm.nih.gov/gene/?term=39970
bora	bora	aurora borealis	40031	https://www.ncbi.nlm.nih.gov/gene/?term=40031
MYPT-75D	MYPT-75D	MYPT-75D	40032	https://www.ncbi.nlm.nih.gov/gene/?term=40032
Capr	Capr	Caprin	59172	https://www.ncbi.nlm.nih.gov/gene/?term=59172
Atg3	Atg3	Autophagy-related 3	40044	https://www.ncbi.nlm.nih.gov/gene/?term=40044
ftz-f1	ftz-f1	ftz transcription factor 1	40045	https://www.ncbi.nlm.nih.gov/gene/?term=40045
CG14073	CG14073	NA	40046	https://www.ncbi.nlm.nih.gov/gene/?term=40046
HipHop	HipHop	HP1-HOAP-interacting protein	40047	https://www.ncbi.nlm.nih.gov/gene/?term=40047
Ugt	Ugt	UDP-glucose-glycoprotein glucosyltransferase	40055	https://www.ncbi.nlm.nih.gov/gene/?term=40055
RpL26	RpL26	Ribosomal protein L26	40060	https://www.ncbi.nlm.nih.gov/gene/?term=40060
CG6843	CG6843	NA	40062	https://www.ncbi.nlm.nih.gov/gene/?term=40062
Mkp3	Mkp3	Mitogen-activated protein kinase phosphatase 3	40081	https://www.ncbi.nlm.nih.gov/gene/?term=40081
Chd3	Chd3	Chd3	40111	https://www.ncbi.nlm.nih.gov/gene/?term=40111
CG9231	CG9231	NA	40130	https://www.ncbi.nlm.nih.gov/gene/?term=40130
ash1	ash1	absent, small, or homeotic discs 1	40133	https://www.ncbi.nlm.nih.gov/gene/?term=40133
asf1	asf1	anti-silencing factor 1	40141	https://www.ncbi.nlm.nih.gov/gene/?term=40141
Kap-alpha1	Kap-alpha1	karyopherin alpha1	40160	https://www.ncbi.nlm.nih.gov/gene/?term=40160
cyc	cyc	cycle	40162	https://www.ncbi.nlm.nih.gov/gene/?term=40162
Deaf1	Deaf1	Deformed epidermal autoregulatory factor-1	40164	https://www.ncbi.nlm.nih.gov/gene/?term=40164
trc	trc	tricornered	40165	https://www.ncbi.nlm.nih.gov/gene/?term=40165
Rab8	Rab8	Rab8	40168	https://www.ncbi.nlm.nih.gov/gene/?term=40168
Mi-2	Mi-2	Mi-2	40170	https://www.ncbi.nlm.nih.gov/gene/?term=40170
Su(Tpl)	Su(Tpl)	Su(Tpl)	40171	https://www.ncbi.nlm.nih.gov/gene/?term=40171
Rpn1	Rpn1	Regulatory particle non-ATPase 1	40174	https://www.ncbi.nlm.nih.gov/gene/?term=40174
Su(z)12	Su(z)12	Su(z)12	48071	https://www.ncbi.nlm.nih.gov/gene/?term=48071
RhoGDI	RhoGDI	RhoGDI	40179	https://www.ncbi.nlm.nih.gov/gene/?term=40179
CG17233	CG17233	NA	40220	https://www.ncbi.nlm.nih.gov/gene/?term=40220
polo	polo	polo	40232	https://www.ncbi.nlm.nih.gov/gene/?term=40232
eRF1	eRF1	eukaryotic translation release factor 1	40240	https://www.ncbi.nlm.nih.gov/gene/?term=40240
CG32428	CG32428	NA	50105	https://www.ncbi.nlm.nih.gov/gene/?term=50105
Pitslre	Pitslre	pitslre	40292	https://www.ncbi.nlm.nih.gov/gene/?term=40292
CG11399	CG11399	NA	40295	https://www.ncbi.nlm.nih.gov/gene/?term=40295
Spc105R	Spc105R	Spc105-related	40300	https://www.ncbi.nlm.nih.gov/gene/?term=40300
CG3634	CG3634	NA	40301	https://www.ncbi.nlm.nih.gov/gene/?term=40301
CSN3	CSN3	COP9 signalosome subunit 3	40308	https://www.ncbi.nlm.nih.gov/gene/?term=40308
skd	skd	skuld	43906	https://www.ncbi.nlm.nih.gov/gene/?term=43906
chb	chb	chromosome bows	43901	https://www.ncbi.nlm.nih.gov/gene/?term=43901
pzg	pzg	putzig	40351	https://www.ncbi.nlm.nih.gov/gene/?term=40351
Pc	Pc	Polycomb	40358	https://www.ncbi.nlm.nih.gov/gene/?term=40358
barc	barc	barricade	40369	https://www.ncbi.nlm.nih.gov/gene/?term=40369
Aef1	Aef1	Adult enhancer factor 1	40370	https://www.ncbi.nlm.nih.gov/gene/?term=40370
Syx7	Syx7	Syntaxin 7	36173	https://www.ncbi.nlm.nih.gov/gene/?term=36173
Cdk12	Cdk12	Cyclin-dependent kinase 12	40385	https://www.ncbi.nlm.nih.gov/gene/?term=40385
CG7611	CG7611	NA	40386	https://www.ncbi.nlm.nih.gov/gene/?term=40386
Mkrn1	Mkrn1	Makorin 1	44131	https://www.ncbi.nlm.nih.gov/gene/?term=44131
Rpn10	Rpn10	Regulatory particle non-ATPase 10	40388	https://www.ncbi.nlm.nih.gov/gene/?term=40388
Wnk	Wnk	Wnk kinase	40391	https://www.ncbi.nlm.nih.gov/gene/?term=40391
MED1	MED1	Mediator complex subunit 1	40403	https://www.ncbi.nlm.nih.gov/gene/?term=40403
Nopp140	Nopp140	Nopp140	40433	https://www.ncbi.nlm.nih.gov/gene/?term=40433
P5CDh1	P5CDh1	delta-1-Pyrroline-5-carboxylate dehydrogenase 1	40434	https://www.ncbi.nlm.nih.gov/gene/?term=40434
DNApol-eta	DNApol-eta	DNApol-eta	40438	https://www.ncbi.nlm.nih.gov/gene/?term=40438
CG7139	CG7139	NA	40448	https://www.ncbi.nlm.nih.gov/gene/?term=40448
RpLP0	RpLP0	Ribosomal protein LP0	40451	https://www.ncbi.nlm.nih.gov/gene/?term=40451
Csp	Csp	Cysteine string protein	40459	https://www.ncbi.nlm.nih.gov/gene/?term=40459
Hem	Hem	HEM-protein	40462	https://www.ncbi.nlm.nih.gov/gene/?term=40462
mael	mael	maelstrom	40489	https://www.ncbi.nlm.nih.gov/gene/?term=40489
l(3)04053	l(3)04053	lethal (3) 04053	46158	https://www.ncbi.nlm.nih.gov/gene/?term=46158
Arf79F	Arf79F	ADP ribosylation factor at 79F	40506	https://www.ncbi.nlm.nih.gov/gene/?term=40506
Chro	Chro	Chromator	40508	https://www.ncbi.nlm.nih.gov/gene/?term=40508
slif	slif	slimfast	40510	https://www.ncbi.nlm.nih.gov/gene/?term=40510
Mes2	Mes2	Mesoderm-expressed 2	40514	https://www.ncbi.nlm.nih.gov/gene/?term=40514
RpL10	RpL10	Ribosomal protein L10	43864	https://www.ncbi.nlm.nih.gov/gene/?term=43864
CkIIalpha	CkIIalpha	casein kinase IIalpha	48448	https://www.ncbi.nlm.nih.gov/gene/?term=48448
alpha-Cat	alpha-Cat	alpha Catenin	40517	https://www.ncbi.nlm.nih.gov/gene/?term=40517
AGO3	AGO3	Argonaute 3	3355150	https://www.ncbi.nlm.nih.gov/gene/?term=3355150
vtd	vtd	verthandi	3354896	https://www.ncbi.nlm.nih.gov/gene/?term=3354896
RpL15	RpL15	Ribosomal protein L15	3354918	https://www.ncbi.nlm.nih.gov/gene/?term=3354918
CG41099	CG41099	NA	3355072	https://www.ncbi.nlm.nih.gov/gene/?term=3355072
aux	aux	auxilin	40527	https://www.ncbi.nlm.nih.gov/gene/?term=40527
CG14641	CG14641	NA	40529	https://www.ncbi.nlm.nih.gov/gene/?term=40529
CG9776	CG9776	NA	40546	https://www.ncbi.nlm.nih.gov/gene/?term=40546
Cont	Cont	Contactin	40553	https://www.ncbi.nlm.nih.gov/gene/?term=40553
lost	lost	lost	40559	https://www.ncbi.nlm.nih.gov/gene/?term=40559
srl	srl	spargel	40562	https://www.ncbi.nlm.nih.gov/gene/?term=40562
CG14650	CG14650	NA	40566	https://www.ncbi.nlm.nih.gov/gene/?term=40566
Fip1	Fip1	Factor interacting with poly(A) polymerase 1	40569	https://www.ncbi.nlm.nih.gov/gene/?term=40569
Karybeta3	Karybeta3	Karyopherin beta 3	40581	https://www.ncbi.nlm.nih.gov/gene/?term=40581
CG43427	CG43427	NA	40583	https://www.ncbi.nlm.nih.gov/gene/?term=40583
tacc	tacc	transforming acidic coiled-coil protein	40589	https://www.ncbi.nlm.nih.gov/gene/?term=40589
ctrip	ctrip	circadian trip	40596	https://www.ncbi.nlm.nih.gov/gene/?term=40596
Gnf1	Gnf1	Germ line transcription factor 1	40607	https://www.ncbi.nlm.nih.gov/gene/?term=40607
cno	cno	canoe	40620	https://www.ncbi.nlm.nih.gov/gene/?term=40620
Kat60	Kat60	Katanin 60	53566	https://www.ncbi.nlm.nih.gov/gene/?term=53566
CG12163	CG12163	NA	40628	https://www.ncbi.nlm.nih.gov/gene/?term=40628
Hph	Hph	HIF prolyl hydroxylase	40633	https://www.ncbi.nlm.nih.gov/gene/?term=40633
mtd	mtd	mustard	45467	https://www.ncbi.nlm.nih.gov/gene/?term=45467
PEK	PEK	pancreatic eIF-2alpha kinase	40653	https://www.ncbi.nlm.nih.gov/gene/?term=40653
RpL35A	RpL35A	Ribosomal protein L35A	40654	https://www.ncbi.nlm.nih.gov/gene/?term=40654
CG2926	CG2926	NA	40676	https://www.ncbi.nlm.nih.gov/gene/?term=40676
kra	kra	krasavietz	40680	https://www.ncbi.nlm.nih.gov/gene/?term=40680
asl	asl	asterless	40682	https://www.ncbi.nlm.nih.gov/gene/?term=40682
Rga	Rga	Regena	40683	https://www.ncbi.nlm.nih.gov/gene/?term=40683
MTA1-like	MTA1-like	Metastasis associated 1-like	40693	https://www.ncbi.nlm.nih.gov/gene/?term=40693
CG2182	CG2182	NA	40697	https://www.ncbi.nlm.nih.gov/gene/?term=40697
Atg17	Atg17	Autophagy-related 17	40700	https://www.ncbi.nlm.nih.gov/gene/?term=40700
jagn	jagn	jagunal	40714	https://www.ncbi.nlm.nih.gov/gene/?term=40714
Rpn5	Rpn5	Regulatory particle non-ATPase 5	40717	https://www.ncbi.nlm.nih.gov/gene/?term=40717
CG10979	CG10979	NA	40720	https://www.ncbi.nlm.nih.gov/gene/?term=40720
dgrn	dgrn	degringolade	40725	https://www.ncbi.nlm.nih.gov/gene/?term=40725
Rm62	Rm62	Rm62	40739	https://www.ncbi.nlm.nih.gov/gene/?term=40739
CG1077	CG1077	NA	40751	https://www.ncbi.nlm.nih.gov/gene/?term=40751
Pak	Pak	p21-activated kinase	44039	https://www.ncbi.nlm.nih.gov/gene/?term=44039
TfIIFalpha	TfIIFalpha	Transcription factor IIFalpha	40790	https://www.ncbi.nlm.nih.gov/gene/?term=40790
Dmtn	Dmtn	Dementin	40792	https://www.ncbi.nlm.nih.gov/gene/?term=40792
gpp	gpp	grappa	40793	https://www.ncbi.nlm.nih.gov/gene/?term=40793
bcd	bcd	bicoid	40830	https://www.ncbi.nlm.nih.gov/gene/?term=40830
CG1943	CG1943	NA	40844	https://www.ncbi.nlm.nih.gov/gene/?term=40844
Ref1	Ref1	RNA and export factor binding protein 1	44029	https://www.ncbi.nlm.nih.gov/gene/?term=44029
alphaTub84B	alphaTub84B	alpha-Tubulin at 84B	40848	https://www.ncbi.nlm.nih.gov/gene/?term=40848
Alh	Alh	Alhambra	40850	https://www.ncbi.nlm.nih.gov/gene/?term=40850
CG10055	CG10055	NA	40862	https://www.ncbi.nlm.nih.gov/gene/?term=40862
alphaTub84D	alphaTub84D	alpha-Tubulin at 84D	40904	https://www.ncbi.nlm.nih.gov/gene/?term=40904
CD98hc	CD98hc	CD98 heavy chain	40941	https://www.ncbi.nlm.nih.gov/gene/?term=40941
Ada2b	Ada2b	transcriptional Adaptor 2b	40966	https://www.ncbi.nlm.nih.gov/gene/?term=40966
CG9636	CG9636	NA	40967	https://www.ncbi.nlm.nih.gov/gene/?term=40967
RpA-70	RpA-70	Replication Protein A 70	40972	https://www.ncbi.nlm.nih.gov/gene/?term=40972
Mcm2	Mcm2	Minichromosome maintenance 2	40973	https://www.ncbi.nlm.nih.gov/gene/?term=40973
DppIII	DppIII	Dipeptidyl aminopeptidase III	40996	https://www.ncbi.nlm.nih.gov/gene/?term=40996
Atg13	Atg13	Autophagy-related 13	40998	https://www.ncbi.nlm.nih.gov/gene/?term=40998
CG9684	CG9684	NA	41000	https://www.ncbi.nlm.nih.gov/gene/?term=41000
